-0.0409630007980119,-0.0581304671054479
-0.0409328485108988,-0.0572221884216221
-0.0421199079643742,-0.0587312488007225
-0.0414469800799454,-0.0582984298761378
-0.0394121756631917,-0.0583129514938416
-0.0348643784987678,-0.0507753626437412
-0.0412780970834828,-0.0575016039272491
-0.0360876516086498,-0.0515132295022791
-0.0395763857811471,-0.0571232406897974
-0.0358716300213751,-0.0522867661242723
-0.0396566487805717,-0.0563545103418311
-0.0347702977383095,-0.0491980994378053
-0.0420313298871073,-0.058583645971768
-0.0352470250823536,-0.0494851315688116
-0.040360203477285,-0.0578939514708401
-0.036449970015821,-0.0520565932457769
-0.0413039305449513,-0.0572439481939828
-0.0346941017381068,-0.0508474551540239
-0.0411561029748152,-0.0597653224969463
-0.0350622356671059,-0.0489143300567862
-0.0410222475812646,-0.0571022476143478
-0.0358531804377714,-0.0517318503584561
-0.040814678090046,-0.0585747254008283
-0.0356695014017096,-0.0508171583656446
-0.0409675671529117,-0.0573697661443752
-0.0350855373896469,-0.0518180245056718
-0.0410633566142735,-0.0574958869728927
-0.0355390181006394,-0.0514868295600793
-0.0409983453071342,-0.0573846426458259
-0.0356002903756875,-0.0498241369305634
-0.0364049694364297,-0.0515283927334949
-0.0413563598553329,-0.0603687600570201
-0.0362354122920387,-0.0517554944576706
-0.0350496757994675,-0.0510457125460557
